Player,Kicks,Marks,Handballs,Goals,Behinds,Hitouts,Tackles,Rebound50s,Inside50s,Clearances,Clangers,FreeKicksFor,FreeKicksAgainst,BrownlowVotes,Contested,ContestedMarks  ,MarksInside50,1%  ,Bounces,GoalAssists,TOG,PositionDef,PositionInsideMid,PositionRuck,PositionFor,Win
"Ryan, Luke",13,4,5,0,0,0,2,5,0,1,1,0,1,0,3,0,0,5,0,0,88,1,0,0,0,0
"Serong, Caleb",14,1,13,0,0,0,3,1,7,11,2,2,0,0,16,0,0,2,0,0,77,0,1,0,0,0
"Sharp, Jeremy",8,3,11,0,0,0,3,2,1,4,4,0,2,0,5,0,0,1,2,0,92,0,0,0,0,0
"Switkowski, Sam",4,1,3,0,0,0,1,0,4,0,1,0,0,0,4,0,0,1,0,0,42,0,0,0,1,0
"Treacy, Josh",5,3,4,1,1,0,1,0,0,0,7,0,5,0,3,0,3,1,0,1,90,0,0,0,1,0
"Wagner, Corey",12,1,12,0,0,0,2,7,0,0,4,0,0,0,6,0,0,1,1,1,85,1,0,0,0,0
"Walker, Brandon",7,1,6,0,0,0,5,2,0,1,3,3,1,0,7,1,0,1,0,0,77,1,0,0,0,0
"Worner, Karl",4,0,7,0,0,0,5,0,1,0,2,1,1,0,4,0,0,3,0,0,71,0,0,0,0,0
"Amartey, Joel",6,4,2,0,2,7,2,0,1,0,4,0,3,0,2,0,2,1,0,0,78,0,0,0,1,0
"Bice, Riley",8,2,4,0,0,0,0,3,0,1,1,0,1,0,1,0,0,1,2,0,31,1,0,0,0,0
"Blakey, Nick",19,4,5,0,0,0,1,10,4,0,1,3,0,0,4,1,0,3,1,1,88,1,0,0,0,0
"Campbell, Braeden",9,1,4,2,0,0,7,0,0,1,1,3,0,0,7,0,0,0,0,0,78,0,0,0,1,0
"Florent, Oliver",11,2,6,0,1,0,3,1,4,1,3,1,0,0,9,1,0,2,0,1,86,0,0,0,0,0
"Grundy, Brodie",6,4,10,0,0,35,3,0,3,1,4,1,1,0,5,0,0,3,0,0,81,0,0,1,0,0
"Hamling, Joel",5,4,6,0,0,0,1,0,1,0,1,1,0,0,6,2,0,9,0,0,86,1,0,0,0,0
"Hanily, Tom",7,4,5,1,1,0,3,0,5,1,5,1,2,0,4,0,1,2,0,0,75,0,0,0,1,0
"Hayward, Will",9,3,2,1,0,0,1,0,1,1,3,1,0,0,5,2,1,1,1,1,83,0,0,0,1,0
"Heeney, Isaac",14,7,9,2,0,0,2,4,4,5,4,2,0,0,10,0,1,1,0,1,88,0,1,0,0,0
"Jordon, James",6,3,13,0,0,0,7,0,2,2,4,1,3,0,7,0,0,0,0,0,81,0,0,0,0,0
"Lloyd, Jake",9,4,10,1,1,0,2,1,1,1,1,0,1,0,8,0,1,1,0,0,90,0,0,0,0,0
"McCartin, Tom",11,7,1,1,0,2,1,2,3,0,3,1,0,0,4,0,0,3,0,0,85,1,0,0,0,0
"McInerney, Justin",8,4,15,0,0,0,1,1,5,5,3,2,2,0,10,0,0,1,0,1,78,0,0,0,0,0
"Melican, Lewis",9,6,4,0,0,0,1,3,2,1,1,0,0,0,3,0,0,3,0,0,80,1,0,0,0,0
"Papley, Tom",4,0,4,0,0,0,1,0,2,1,3,1,2,0,7,0,0,2,1,0,83,0,0,0,1,0
"Paton, Ben",7,2,3,0,0,0,3,1,2,0,2,0,1,0,0,0,0,3,1,0,53,1,0,0,0,0
"Rampe, Dane",10,4,11,0,0,0,1,4,0,1,1,1,1,0,7,1,0,5,0,0,81,1,0,0,0,0
"Roberts, Matt",14,3,5,0,0,0,4,5,2,1,3,4,0,0,7,0,0,2,0,0,89,1,0,0,0,0
"Rowbottom, James",7,0,4,0,0,0,11,1,3,7,2,5,1,0,11,0,0,2,0,0,61,0,1,0,0,0
"Warner, Chad",12,4,8,2,0,0,1,1,8,5,9,1,5,3,7,1,0,0,2,0,83,0,1,0,0,0
"Warner, Corey",11,6,4,2,2,0,1,0,3,1,3,1,1,0,3,0,3,1,1,0,82,0,0,0,0,0
"Wicks, Sam",8,2,6,0,0,0,3,2,3,0,9,1,4,0,4,0,0,0,1,0,80,0,0,0,0,0
"Ah Chee, Callum",7,3,7,1,2,0,1,0,0,0,7,2,4,0,9,1,1,0,0,1,75,0,0,0,1,1
"Andrews, Harris",5,2,2,0,0,0,0,3,0,0,4,0,2,0,1,0,0,10,0,0,97,1,0,0,0,1
"Answerth, Noah",8,3,3,0,0,0,6,2,2,0,4,1,2,0,3,0,0,5,0,0,86,1,0,0,0,1
"Ashcroft, Levi",16,5,9,0,1,0,0,4,3,4,2,2,0,0,9,0,0,1,0,0,76,0,0,0,0,1
"Ashcroft, Will",11,0,10,0,1,0,4,1,1,8,4,2,2,0,12,0,0,0,0,0,87,0,1,0,0,1
"Bailey, Zac",9,1,8,4,1,0,0,1,2,1,2,0,1,2,8,0,0,0,0,0,84,0,0,0,0,1
"Berry, Jarrod",16,10,11,0,0,0,1,2,5,2,7,0,0,0,6,0,0,0,0,0,85,0,0,0,0,1
"Dunkley, Josh",17,5,10,1,0,0,10,2,6,6,4,4,2,1,16,0,1,4,0,0,92,0,1,0,0,1
"Fletcher, Jaspa",6,0,6,0,0,0,2,2,2,2,1,1,1,0,5,0,0,0,1,0,75,1,0,0,0,1
"Fort, Darcy",10,4,4,1,0,12,1,4,2,3,3,0,2,0,9,1,1,0,0,1,73,0,0,1,0,1
"Hipwood, Eric",4,3,1,1,2,1,1,0,1,0,3,0,3,0,1,0,2,0,0,0,75,0,0,0,1,1
"Lester, Ryan",10,4,5,0,0,0,2,6,0,0,3,0,1,0,8,1,0,7,0,0,89,1,0,0,0,1
"Lohmann, Kai",0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,1
"McCluggage, Hugh",11,2,10,0,0,0,1,3,4,5,6,3,2,0,10,0,0,1,0,0,76,0,1,0,0,1
"McInerney, Oscar",12,5,6,1,1,16,1,3,5,7,4,1,2,0,11,2,2,2,0,0,79,0,0,1,0,1
"McKenna, Conor",7,1,3,0,1,0,0,0,4,0,0,1,0,0,5,0,0,0,0,2,65,1,0,0,0,1
"Morris, Logan",5,1,0,1,1,0,3,0,2,0,0,1,0,0,3,0,1,1,1,0,77,0,0,0,1,1
"Neale, Lachie",5,0,5,0,0,0,3,1,0,2,3,3,1,0,8,0,0,0,0,0,84,0,1,0,0,1
"Payne, Jack",4,2,4,0,0,0,1,2,0,0,0,0,0,0,4,1,0,3,0,0,95,1,0,0,0,1
"Rayner, Cam",8,2,5,0,2,0,0,0,4,0,4,0,2,0,6,2,1,1,0,0,90,0,0,0,1,1
"Starcevich, Brandon",6,3,7,0,0,0,2,1,1,2,0,1,0,0,7,0,0,1,0,0,66,1,0,0,0,1
"Wilmot, Darcy",17,4,8,0,1,0,4,4,3,0,6,4,4,0,9,0,0,2,0,0,85,1,0,0,0,1
"Zorko, Dayne",20,6,4,2,0,0,3,6,4,0,1,2,0,0,5,0,0,2,0,0,80,1,0,0,0,1
"Bramble, Lachlan",13,4,8,0,0,0,2,5,0,1,1,2,0,0,5,0,0,2,1,0,86,1,0,0,0,1
"Cleary, Luke",4,5,4,0,0,0,0,4,1,0,2,1,1,0,1,0,0,0,0,0,73,1,0,0,0,1
"Dale, Bailey",22,3,7,2,1,0,1,3,2,1,1,1,1,0,5,0,0,1,0,0,87,1,0,0,0,1
"Darcy, Sam",8,6,4,1,1,6,1,0,2,2,2,1,1,0,7,3,1,3,0,0,82,0,0,0,1,1
"Davidson, Sam",5,3,5,1,0,0,4,3,1,0,4,0,1,0,2,0,1,0,0,0,75,0,0,0,0,1
"Dolan, Josh",2,2,3,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,67,0,0,0,1,1
"Duryea, Taylor",5,3,5,0,0,0,1,2,1,0,3,0,1,0,3,0,0,2,0,0,76,1,0,0,0,1
"English, Tim",4,4,7,0,1,25,3,0,3,3,3,0,1,0,3,0,1,2,0,0,79,0,0,1,0,1
"Freijah, Joel",14,6,14,1,0,0,3,3,3,2,3,0,1,0,8,0,0,1,3,1,88,1,0,0,0,1
"Gallagher, Harvey",10,4,6,0,0,0,2,3,4,1,5,1,0,0,2,0,0,2,0,1,82,0,0,0,0,1
"Harmes, James",7,2,9,1,0,0,3,0,3,0,2,0,0,0,6,0,1,3,2,2,74,0,0,0,0,1
"Jones, Arthur",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,1
"Kennedy, Matthew",11,6,12,0,0,0,4,0,6,3,0,1,0,0,7,0,1,2,0,4,74,0,0,0,0,1
"Liberatore, Tom",13,3,15,0,1,0,8,0,6,9,4,0,1,3,15,0,0,3,0,0,81,0,1,0,0,1
"Lobb, Rory",5,2,6,0,0,0,1,1,0,1,2,1,1,0,7,0,0,10,0,0,100,1,0,0,0,1
"McNeil, Lachlan",4,0,6,2,0,0,0,0,1,0,2,1,0,0,4,0,0,0,0,0,88,0,0,0,1,1
"Naughton, Aaron",8,8,9,3,1,0,1,0,2,0,0,0,0,0,9,4,4,1,0,1,88,0,0,0,1,1
"ODonnell, James",5,4,4,0,0,0,0,3,1,0,3,0,1,0,3,1,0,7,0,0,61,1,0,0,0,1
"Richards, Ed",18,2,12,1,0,0,2,3,9,7,4,0,1,2,13,0,0,2,1,4,79,0,1,0,0,1
"Sanders, Ryley",8,2,7,2,1,0,4,0,5,2,3,2,1,0,6,0,1,2,0,0,84,0,0,0,1,1
"Vandermeer, Laitham",10,3,6,3,1,0,3,0,3,0,1,2,1,0,10,0,1,1,0,2,79,0,0,0,1,1
"West, Rhylee",8,4,11,0,1,0,5,0,3,3,5,2,3,0,9,1,0,1,0,1,82,0,0,0,1,1
"Williams, Bailey",10,8,4,0,0,0,2,4,1,0,2,0,0,0,2,0,0,0,0,0,90,1,0,0,0,1
"Archer, Jackson",7,3,4,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,74,1,0,0,0,0
"Comben, Charlie",4,2,4,0,0,0,1,1,0,0,5,0,4,0,2,0,0,4,0,0,88,1,0,0,0,0
"Corr, Aidan",13,4,5,0,0,0,5,5,0,0,0,1,0,0,5,0,0,3,0,0,94,1,0,0,0,0
"Curtis, Paul",8,4,5,3,0,0,4,0,2,0,4,0,3,0,5,1,2,1,0,0,88,0,0,0,1,0
"Daniel, Caleb",13,3,11,0,0,0,6,5,2,1,5,0,1,0,4,1,0,2,2,0,83,1,0,0,0,0
"Darling, Jack",9,5,6,1,0,1,2,2,3,1,5,2,1,0,10,2,1,1,0,2,93,0,0,0,1,0
"Davies-Uniacke, Luke",12,4,8,2,0,0,2,1,6,5,2,3,1,0,8,0,1,0,0,1,86,0,1,0,0,0
"Hansen, Robert",6,1,9,0,0,0,0,0,2,6,0,0,0,0,8,0,0,1,1,1,70,0,0,0,0,0
"Konstanty, Jacob",6,1,4,0,0,0,6,1,2,0,0,2,0,0,5,0,0,2,0,1,67,0,0,0,1,0
"Larkey, Nick",7,3,1,5,1,0,1,0,1,0,1,1,1,1,5,2,3,1,0,0,89,0,0,0,1,0
"Logue, Griffin",4,1,2,0,0,0,0,4,1,0,0,1,0,0,2,0,0,7,0,0,71,1,0,0,0,0
"McDonald, Luke",11,5,9,0,0,0,2,2,2,1,3,0,1,0,6,1,0,1,0,1,84,1,0,0,0,0
"McKercher, Colby",9,3,8,0,0,0,5,1,3,4,2,0,0,0,5,0,0,1,1,0,78,1,0,0,0,0
"OSullivan, Finn",10,3,6,0,0,0,0,4,2,0,2,0,0,0,3,0,0,5,0,0,82,0,0,0,0,0
"Parker, Luke",10,5,11,0,1,0,4,1,1,1,2,1,0,0,6,0,0,0,0,0,80,0,0,0,0,0
"Phillips, Will",3,3,8,0,0,0,3,0,2,4,1,1,1,0,6,0,1,1,0,0,49,0,1,0,0,0
"Powell, Tom",13,7,14,0,1,0,8,3,3,3,3,0,0,0,4,0,1,0,0,0,81,0,1,0,0,0
"Scott, Bailey",10,2,8,1,0,0,5,2,3,0,0,1,0,0,7,0,1,1,5,2,81,0,0,0,0,0
"Sheezel, Harry",15,6,16,0,2,0,4,4,2,6,1,1,0,0,9,0,1,2,0,0,85,0,1,0,0,0
"Simpkin, Jy",19,4,11,1,1,0,7,2,5,4,3,2,1,0,12,0,0,2,1,1,76,0,0,0,0,0
"Tucker, Darcy",2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
"Xerri, Tristan",4,4,13,0,0,51,7,2,1,5,2,0,0,0,13,2,0,2,0,0,83,0,0,1,0,0
"Zurhaar, Cameron",14,10,6,1,4,0,2,0,3,1,4,0,0,0,6,0,6,2,0,1,85,0,0,0,1,0
"Cameron, Darcy",9,1,5,0,0,22,3,4,2,7,4,1,2,0,10,0,0,2,0,0,72,0,0,1,0,1
"Crisp, Jack",11,3,15,0,0,0,7,3,8,4,3,1,0,0,12,0,0,2,0,1,87,0,1,0,0,1
"Daicos, Josh",11,5,15,0,0,0,5,4,3,2,3,1,0,0,7,1,0,2,0,0,88,1,0,0,0,1
"Daicos, Nick",19,6,7,1,1,0,1,0,9,4,4,1,2,1,6,0,0,0,0,2,75,0,1,0,0,1
"Elliott, Jamie",7,3,3,2,1,0,2,0,1,0,1,1,1,0,3,1,2,0,2,2,83,0,0,0,1,1
"Hill, Bobby",6,2,4,2,0,0,0,0,3,0,5,0,3,0,1,0,1,1,1,3,76,0,0,0,1,1
"Houston, Dan",14,2,13,0,0,0,5,3,5,1,3,1,1,3,8,0,0,4,0,0,78,1,0,0,0,1
"Howe, Jeremy",9,3,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,4,0,0,60,1,0,0,0,1
"Lipinski, Patrick",16,8,8,1,1,0,1,4,5,1,3,1,1,0,4,0,0,1,1,1,88,0,0,0,1,1
"Long, Ned",12,1,12,0,1,1,7,0,2,5,5,3,2,0,14,0,0,3,0,2,72,0,0,0,0,1
"Maynard, Brayden",12,3,2,2,0,0,3,3,3,1,2,0,0,0,5,0,0,8,0,0,82,1,0,0,0,1
"McCreery, Beau",8,5,4,0,1,0,2,0,1,0,2,0,0,0,0,0,1,0,0,2,73,0,0,0,0,1
"McInnes, Reef",9,6,2,0,0,0,1,3,1,0,0,1,0,0,2,0,0,3,0,0,82,1,0,0,0,1
"McStay, Daniel",10,7,11,3,2,10,5,0,2,3,1,1,0,0,10,4,3,1,0,0,82,0,0,0,1,1
"Membrey, Tim",12,10,5,4,1,1,1,0,4,0,1,0,0,0,6,2,4,1,0,2,78,0,0,0,1,1
"Mihocek, Brody",4,3,5,3,0,0,2,0,0,0,0,0,0,0,5,2,2,0,0,0,86,0,0,0,1,1
"Moore, Darcy",8,7,2,0,0,0,2,5,1,0,0,2,0,0,3,1,0,11,1,0,89,1,0,0,0,1
"Pendlebury, Scott",3,2,5,0,1,0,1,1,2,1,1,0,0,0,2,0,1,0,0,1,28,1,0,0,0,1
"Perryman, Harry",7,1,6,0,0,0,4,0,5,2,1,0,1,0,5,0,0,1,0,1,78,0,0,0,0,1
"Quaynor, Isaac",10,5,6,0,0,0,0,4,0,0,1,0,0,0,1,0,0,2,0,0,87,1,0,0,0,1
"Schultz, Lachie",5,4,12,1,0,0,7,0,1,0,3,2,2,0,9,0,2,1,0,1,84,0,0,0,1,1
"Sidebottom, Steele",16,3,15,1,0,0,6,4,6,3,4,2,3,2,11,0,0,0,1,0,85,0,1,0,0,1
"Sullivan, Lachlan",5,1,7,1,0,0,4,0,1,2,3,1,0,0,6,0,1,1,0,0,85,0,0,0,1,1
"Aliir, Aliir",8,3,4,0,0,0,2,4,1,1,1,0,0,0,6,1,0,6,0,0,100,1,0,0,0,0
"Bergman, Miles",10,5,6,0,0,0,3,5,2,0,3,2,0,0,6,0,0,1,1,0,89,1,0,0,0,0
"Berry, Joe",6,6,3,0,1,0,0,0,2,0,2,0,1,0,0,0,1,1,0,0,74,0,1,0,0,0
"Boak, Travis",9,8,19,1,1,0,6,2,1,3,5,1,2,0,12,0,2,4,1,0,72,0,1,0,0,0
"Burgoyne, Jase",5,2,11,0,0,0,2,2,0,2,4,0,1,0,6,0,0,0,0,0,80,0,0,0,0,0
"Burton, Ryan",9,3,4,0,0,0,0,1,2,1,0,1,0,0,4,0,1,0,0,0,29,1,0,0,0,0
"Byrne-Jones, Darcy",5,3,4,1,1,0,1,0,1,0,2,0,1,0,2,0,2,1,0,0,83,0,0,0,1,0
"Drew, Willem",6,0,10,0,1,0,5,0,3,4,3,2,1,0,8,0,0,3,0,0,79,0,0,0,0,0
"Evans, Logan",5,0,5,0,0,0,0,3,1,0,2,1,1,0,4,0,0,6,0,0,86,1,0,0,0,0
"Farrell, Kane",14,6,9,0,0,0,3,4,3,1,2,1,1,0,6,0,0,2,0,0,80,1,0,0,0,0
"Finlayson, Jeremy",16,10,3,0,0,0,0,4,0,0,2,0,0,0,3,1,0,4,1,0,99,1,0,0,0,0
"Georgiades, Mitch",4,4,3,0,1,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,82,0,0,0,1,0
"Horne-Francis, Jason",19,1,6,1,0,0,1,2,4,7,5,3,1,0,8,0,1,1,1,0,75,0,1,0,0,0
"Jones, Lachie",2,1,2,0,0,0,1,2,0,1,2,1,0,0,2,0,0,1,0,0,52,1,0,0,0,0
"Lukosius, Jack",8,4,3,1,0,0,1,0,3,0,4,0,2,0,3,0,0,0,0,0,85,0,0,0,0,0
"Mead, Jackson",6,5,10,0,0,0,2,3,3,2,2,1,1,0,6,0,0,3,1,0,83,0,0,0,0,0
"Powell-Pepper, Sam",4,3,4,0,1,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,78,0,0,0,1,0
"Richards, Joe",8,4,7,0,1,0,2,1,3,0,2,1,0,0,2,0,0,0,1,0,83,0,0,0,1,0
"Rioli, Willie",7,2,5,1,1,0,1,0,2,1,2,0,0,0,7,0,1,0,0,0,89,0,0,0,1,0
"Rozee, Connor",19,3,16,0,0,0,4,3,9,5,6,1,1,0,11,0,0,1,3,0,84,0,1,0,0,0
"Sinn, Josh",8,5,5,0,0,0,1,3,0,0,1,0,1,0,4,0,0,1,0,0,65,1,0,0,0,0
"Sweet, Jordon",6,3,8,1,0,36,3,3,3,1,3,2,1,0,4,0,0,2,0,0,81,0,0,1,0,0
"Wines, Ollie",8,3,26,0,0,1,4,2,3,10,5,1,2,0,18,0,1,0,0,0,70,0,1,0,0,0
"Crouch, Matt",8,1,23,1,0,0,4,0,1,7,5,0,2,1,12,0,0,0,0,0,75,0,1,0,0,1
"Cumming, Isaac",11,4,5,2,0,0,1,2,2,1,2,1,0,0,5,0,0,2,0,1,77,0,0,0,0,1
"Curtin, Daniel",3,3,4,0,0,0,1,1,1,0,0,0,0,0,3,1,0,1,0,0,70,0,0,0,0,1
"Dawson, Jordan",24,9,3,2,2,0,4,2,6,2,6,0,3,3,4,2,2,2,1,1,83,0,1,0,0,1
"Draper, Sid",4,4,4,0,0,0,2,0,1,2,1,0,1,0,3,1,0,1,0,0,33,0,0,0,0,1
"Fogarty, Darcy",11,6,1,4,0,0,1,0,4,0,1,0,0,0,2,1,3,0,0,1,84,0,0,0,1,1
"Hinge, Mitch",10,6,9,0,1,0,3,2,2,1,0,0,0,0,3,0,0,1,0,0,73,1,0,0,0,1
"Keane, Mark",14,6,7,0,0,0,0,6,1,0,3,1,0,0,5,1,0,3,2,0,100,1,0,0,0,1
"Keays, Ben",11,7,7,1,0,0,0,1,2,3,2,1,0,0,7,0,2,0,0,0,85,0,0,0,1,1
"Laird, Rory",12,7,17,0,0,0,4,3,1,1,0,0,0,0,4,0,0,1,0,0,83,1,0,0,0,1
"Michalanney, Max",11,3,3,0,0,0,0,1,2,0,0,2,0,0,5,0,0,4,0,0,90,1,0,0,0,1
"Milera, Wayne",6,4,7,0,0,0,1,1,0,1,0,0,0,0,5,0,0,2,0,0,74,1,0,0,0,1
"Murray, Nick",7,7,7,0,0,0,2,4,1,0,3,0,1,0,3,1,0,8,0,0,95,1,0,0,0,1
"Neal-Bullen, Alex",10,3,11,1,1,0,4,1,4,1,4,0,2,0,5,0,0,0,0,2,79,0,0,0,0,1
"OBrien, Reilly",7,2,5,0,0,47,4,3,1,5,5,1,1,0,4,0,0,4,0,0,85,0,0,1,0,1
"Peatling, James",11,2,8,1,1,0,3,3,2,2,4,1,1,0,9,0,0,1,0,0,79,0,0,0,0,1
"Rachele, Josh",12,5,9,2,2,0,1,0,6,2,3,0,1,0,7,0,1,0,2,4,75,0,0,0,1,1
"Rankine, Izak",10,3,18,2,1,0,5,1,6,7,1,2,1,2,16,0,1,1,2,1,76,0,1,0,0,1
"Sholl, Lachlan",13,4,9,0,0,0,2,2,3,5,1,1,0,0,7,0,0,1,1,0,90,0,0,0,0,1
"Soligo, Jake",16,3,13,1,0,0,8,0,6,5,4,4,0,0,13,0,0,2,0,2,77,0,1,0,0,1
"Thilthorpe, Riley",9,5,4,3,0,5,3,1,3,1,6,0,1,0,8,2,2,1,0,2,76,0,0,0,1,1
"Walker, Taylor",3,2,7,1,0,1,4,0,3,0,3,0,1,0,3,1,1,0,0,1,55,0,0,0,1,1
"Worrell, Josh",16,6,9,0,0,0,3,6,1,0,1,0,0,0,8,0,0,5,0,0,86,1,0,0,0,1
"Boyd, Harry",4,1,8,0,0,27,2,0,1,4,0,2,0,0,8,0,0,2,0,0,78,0,0,1,0,0
"Byrnes, Ryan",10,4,7,0,1,0,2,1,2,1,3,0,1,0,5,0,0,2,0,0,84,1,0,0,0,0
"Caminiti, Anthony",6,4,7,0,0,0,2,1,2,0,3,1,0,0,7,1,0,3,0,2,91,1,0,0,0,0
"Clark, Hunter",3,0,3,0,0,0,1,0,2,1,4,0,1,0,2,0,0,1,0,0,30,0,1,0,0,0
"Cordy, Zaine",2,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0,1,4,0,0,82,1,0,0,0,0
"Garcia, Hugo",10,1,8,1,0,0,3,0,4,5,5,1,3,0,6,0,0,1,0,0,61,0,0,0,0,0
"Hall, Max",9,5,7,2,2,0,3,0,2,0,1,0,0,0,4,1,2,2,0,0,83,0,0,0,1,0
"Hastie, Angus",6,2,6,0,0,0,1,2,1,1,2,0,0,0,4,1,0,2,0,0,39,1,0,0,0,0
"Higgins, Jack",5,2,6,2,2,0,3,0,2,1,2,0,1,0,5,0,1,1,0,0,78,0,0,0,1,0
"Hill, Bradley",4,1,2,1,0,0,0,1,1,2,1,0,0,0,3,0,0,0,1,0,82,0,0,0,0,0
"Jones, Zak",8,0,3,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,73,0,1,0,0,0
"Macrae, Jack",13,3,21,0,0,0,5,2,6,12,5,2,1,0,23,0,0,4,0,0,84,0,1,0,0,0
"Marshall, Rowan",4,4,7,0,1,9,4,0,2,2,0,0,0,0,7,0,2,2,0,2,83,0,0,0,1,0
"OConnell, Liam",4,3,3,0,0,0,2,0,0,0,3,0,2,0,2,0,0,2,0,0,71,0,0,0,0,0
"Schoenmaker, Arie",14,5,4,0,0,0,0,6,0,0,3,0,3,0,5,0,0,3,0,0,86,1,0,0,0,0
"Sinclair, Jack",16,8,6,0,0,0,1,2,5,1,1,2,0,0,7,0,0,3,2,2,85,0,1,0,0,0
"Steele, Jack",8,3,11,0,0,0,6,0,6,5,1,1,1,0,10,0,0,0,0,0,80,0,1,0,0,0
"Wanganeen-Milera, Nasiah",21,6,6,1,1,0,3,8,3,0,5,1,0,0,5,0,1,3,6,0,83,1,0,0,0,0
"Webster, Jimmy",8,2,2,0,0,0,0,1,0,0,1,0,0,0,3,0,0,4,0,0,86,1,0,0,0,0
"Wilkie, Callum",15,10,4,0,0,0,1,6,1,0,4,0,0,0,2,1,0,3,2,0,100,1,0,0,0,0
"Wilson, Darcy",13,5,10,0,2,0,5,0,5,2,1,1,0,0,9,0,1,0,0,1,87,0,0,0,0,0
"Windhager, Marcus",9,2,10,0,0,0,4,4,1,5,4,3,0,0,14,0,1,0,0,0,79,0,0,0,0,0
"Wood, Mason",10,6,5,2,1,0,2,0,3,0,2,1,1,0,6,0,1,2,0,0,92,0,0,0,1,0
"Bowey, Jake",16,3,3,1,0,0,4,3,2,0,0,2,0,0,4,0,0,0,0,0,73,1,0,0,0,0
"Chandler, Kade",7,4,4,0,0,0,4,1,3,2,2,0,1,0,8,0,0,4,0,0,81,0,0,0,0,0
"Fritsch, Bayley",7,2,5,0,0,0,3,1,2,0,3,1,0,0,7,1,0,0,0,0,89,0,0,0,1,0
"Gawn, Max",12,3,12,0,1,46,2,1,5,7,5,6,1,0,14,1,1,4,0,0,83,0,0,1,0,0
"Henderson, Jack",6,1,7,1,0,0,3,0,1,2,5,1,2,0,9,0,0,0,1,0,78,0,0,0,1,0
"Howes, Blake",4,1,8,0,0,0,0,1,1,0,2,1,0,0,5,0,0,1,0,0,48,1,0,0,0,0
"Jefferson, Matthew",3,1,2,2,0,0,2,0,0,0,2,0,1,0,3,0,1,0,0,0,75,0,0,0,1,0
"Johnson, Aidan",5,1,2,1,2,5,5,1,1,2,4,0,4,0,4,1,1,5,0,0,71,0,0,0,1,0
"Langdon, Ed",13,8,6,0,0,0,2,4,3,2,1,0,0,0,3,0,0,0,0,0,100,0,0,0,0,0
"Langford, Harvey",3,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0
"Lever, Jake",13,9,9,0,0,0,3,4,0,0,1,0,1,0,3,0,0,6,0,0,89,1,0,0,0,0
"Lindsay, Xavier",12,3,10,0,0,0,6,3,4,2,2,5,0,0,6,0,0,3,0,0,74,0,0,0,0,0
"McDonald, Tom",10,5,8,0,0,0,1,5,0,0,1,2,0,0,6,1,0,12,0,0,100,1,0,0,0,0
"Oliver, Clayton",10,5,15,0,0,0,5,0,3,5,6,1,4,0,16,0,0,1,0,0,83,0,1,0,0,0
"Petracca, Christian",13,2,14,2,1,0,3,1,5,4,4,0,1,1,12,0,0,0,0,1,88,0,1,0,0,0
"Petty, Harry",12,8,4,0,0,0,3,1,4,0,3,2,2,0,8,1,0,7,0,0,95,1,0,0,0,0
"Rivers, Trent",14,7,11,0,0,0,1,5,1,1,4,0,1,0,9,0,1,2,0,0,72,1,0,0,0,0
"Salem, Christian",27,8,3,0,0,0,3,8,4,1,2,1,0,0,6,0,0,3,0,0,90,1,0,0,0,0
"Sharp, Harry",7,1,2,1,1,0,2,0,1,0,1,2,0,0,3,0,0,1,0,0,64,0,0,0,1,0
"Sparrow, Tom",14,4,7,1,1,0,5,0,8,3,2,1,0,0,6,2,1,1,0,0,84,0,0,0,1,0
"van Rooyen, Jacob",2,0,4,1,0,0,2,0,0,0,0,1,0,0,4,0,0,2,0,1,83,0,0,0,1,0
"Viney, Jack",15,4,12,0,0,0,1,0,3,5,7,0,1,3,9,0,0,1,0,1,77,0,1,0,0,0
"Windsor, Caleb",8,3,8,1,0,0,0,1,4,0,2,0,0,0,3,0,0,1,2,1,83,1,0,0,0,0
"Ash, Lachie",10,6,9,0,0,0,0,3,1,2,1,0,1,0,6,0,0,2,0,0,82,1,0,0,0,1
"Bedford, Toby",4,1,4,0,0,0,9,0,3,2,1,0,1,0,5,0,0,2,0,1,89,0,0,0,1,1
"Brown, Callum",6,0,8,0,0,12,5,0,3,5,3,3,1,0,10,0,0,1,0,0,82,0,0,0,1,1
"Buckley, Jack",6,4,4,0,0,0,3,3,0,2,3,1,1,0,7,0,0,12,0,0,92,1,0,0,0,1
"Cadman, Aaron",5,4,4,2,0,0,1,1,1,0,3,0,2,0,4,2,1,3,1,1,83,0,0,0,1,1
"Callaghan, Finn",12,1,19,0,1,0,3,0,5,3,2,2,0,2,6,0,0,1,4,0,78,0,1,0,0,1
